0.947220,0.120883,-0.296920
0.937398,0.119630,-0.327068
0.926632,0.118256,-0.356886
0.914934,0.116763,-0.386345
0.902314,0.115153,-0.415415
0.888785,0.113426,-0.444067
0.874362,0.111585,-0.472271
0.859058,0.109632,-0.500000
0.842889,0.107569,-0.527225
0.825872,0.105397,-0.553920
0.808023,0.103119,-0.580057
0.789360,0.100737,-0.605610
0.769902,0.098254,-0.630553
0.749669,0.095672,-0.654861
0.728682,0.092994,-0.678509
0.706960,0.090222,-0.701475
0.684527,0.087359,-0.723734
0.661405,0.084408,-0.745264
0.637616,0.081372,-0.766044
0.613186,0.078254,-0.786053
0.588138,0.075058,-0.805270
0.562498,0.071785,-0.823677
0.536291,0.068441,-0.841254
0.509545,0.065028,-0.857983
0.482285,0.061549,-0.873849
0.454540,0.058008,-0.888835
0.426337,0.054409,-0.902927
0.397705,0.050755,-0.916108
0.368672,0.047050,-0.928368
0.339269,0.043297,-0.939693
0.309523,0.039501,-0.950071
0.279466,0.035665,-0.959493
0.249127,0.031793,-0.967949
0.218538,0.027890,-0.975430
0.187729,0.023958,-0.981929
0.156730,0.020002,-0.987439
0.125574,0.016026,-0.991955
0.094291,0.012033,-0.995472
0.062914,0.008029,-0.997987
0.031473,0.004017,-0.999497
0.000000,0.000000,-1.000000
0.000000,0.000000,1.000000
0.031155,0.006005,0.999497
0.062278,0.012003,0.997987
0.093338,0.017989,0.995472
0.124305,0.023958,0.991955
0.155146,0.029902,0.987439
0.185831,0.035816,0.981929
0.216329,0.041694,0.975430
0.246609,0.047530,0.967949
0.276641,0.053318,0.959493
0.306395,0.059053,0.950071
0.335839,0.064728,0.939693
0.364946,0.070338,0.928368
0.393685,0.075877,0.916108
0.422028,0.081339,0.902927
0.449946,0.086720,0.888835
0.477411,0.092013,0.873849
0.504395,0.097214,0.857983
0.530871,0.102317,0.841254
0.556812,0.107317,0.823677
0.582193,0.112209,0.805270
0.606988,0.116987,0.786053
0.631172,0.121648,0.766044
0.654720,0.126187,0.745264
0.677608,0.130598,0.723734
0.699815,0.134878,0.701475
0.721317,0.139022,0.678509
0.742092,0.143027,0.654861
0.762120,0.146887,0.630553
0.781381,0.150599,0.605610
0.799856,0.154160,0.580057
0.817524,0.157565,0.553920
0.834370,0.160812,0.527225
0.850375,0.163896,0.500000
0.865524,0.166816,0.472271
0.879802,0.169568,0.444067
0.893194,0.172149,0.415415
0.905686,0.174557,0.386345
0.917267,0.176789,0.356886
0.927923,0.178843,0.327068
0.937646,0.180716,0.296920
0.946424,0.182408,0.266474
0.954250,0.183917,0.235759
0.961114,0.185240,0.204807
0.967011,0.186376,0.173648
0.971934,0.187325,0.142315
0.975879,0.188085,0.110838
0.978840,0.188656,0.079250
0.980817,0.189037,0.047582
0.981805,0.189227,0.015866
0.981805,0.189227,-0.015866
0.980817,0.189037,-0.047582
0.978840,0.188656,-0.079250
0.975879,0.188085,-0.110838
0.971934,0.187325,-0.142315
0.967011,0.186376,-0.173648
0.961114,0.185240,-0.204807
0.954250,0.183917,-0.235759
0.946424,0.182408,-0.266474
0.937646,0.180716,-0.296920
0.927923,0.178843,-0.327068
0.917267,0.176789,-0.356886
0.905686,0.174557,-0.386345
0.893194,0.172149,-0.415415
0.879802,0.169568,-0.444067
0.865524,0.166816,-0.472271
0.850375,0.163896,-0.500000
0.834370,0.160812,-0.527225
0.817524,0.157565,-0.553920
0.799856,0.154160,-0.580057
0.781381,0.150599,-0.605610
0.762120,0.146887,-0.630553
0.742092,0.143027,-0.654861
0.721317,0.139022,-0.678509
0.699815,0.134878,-0.701475
0.677608,0.130598,-0.723734
0.654720,0.126187,-0.745264
0.631172,0.121648,-0.766044
0.606988,0.116987,-0.786053
0.582193,0.112209,-0.805270
0.556812,0.107317,-0.823677
0.530871,0.102317,-0.841254
0.504395,0.097214,-0.857983
0.477411,0.092013,-0.873849
0.449946,0.086720,-0.888835
0.422028,0.081339,-0.902927
0.393685,0.075877,-0.916108
0.364946,0.070338,-0.928368
0.335839,0.064728,-0.939693
0.306395,0.059053,-0.950071
0.276641,0.053318,-0.959493
0.246609,0.047530,-0.967949
0.216329,0.041694,-0.975430
0.185831,0.035816,-0.981929
0.155146,0.029902,-0.987439
0.124305,0.023958,-0.991955
0.093338,0.017989,-0.995472
0.062278,0.012003,-0.997987
0.031155,0.006005,-0.999497
0.000000,0.000000,-1.000000
0.000000,0.000000,1.000000
0.030711,0.007968,0.999497
0.061391,0.015929,0.997987
0.092009,0.023873,0.995472
0.122535,0.031793,0.991955
0.152937,0.039682,0.987439
0.183185,0.047530,0.981929
0.213249,0.055331,0.975430
0.243098,0.063075,0.967949
0.272703,0.070757,0.959493
0.302032,0.078367,0.950071
0.331058,0.085898,0.939693
0.359750,0.093342,0.928368
0.388080,0.100693,0.916108
0.416019,0.107942,0.902927
0.443540,0.115083,0.888835
0.470613,0.122107,0.873849
0.497213,0.129009,0.857983
0.523313,0.135781,0.841254
0.548885,0.142416,0.823677
0.573904,0.148908,0.805270
0.598346,0.155249,0.786053
0.622185,0.161435,0.766044
0.645398,0.167458,0.745264
0.667961,0.173312,0.723734
0.689851,0.178992,0.701475
0.711047,0.184491,0.678509
0.731527,0.189805,0.654861
0.751270,0.194928,0.630553
0.770257,0.199854,0.605610
0.788468,0.204579,0.580057
0.805885,0.209098,0.553920
0.822491,0.213407,0.527225
0.838268,0.217501,0.500000
0.853202,0.221375,0.472271
0.867276,0.225027,0.444067
0.880477,0.228452,0.415415
0.892792,0.231647,0.386345
0.904207,0.234609,0.356886
0.914712,0.237335,0.327068
0.924296,0.239822,0.296920
0.932950,0.242067,0.266474
0.940664,0.244069,0.235759
0.947431,0.245824,0.204807
0.953243,0.247332,0.173648
0.958096,0.248592,0.142315
0.961985,0.249601,0.110838
0.964904,0.250358,0.079250
0.966852,0.250864,0.047582
0.967827,0.251116,0.015866
0.967827,0.251116,-0.015866
0.966852,0.250864,-0.047582
0.964904,0.250358,-0.079250
0.961985,0.249601,-0.110838
0.958096,0.248592,-0.142315
0.953243,0.247332,-0.173648
0.947431,0.245824,-0.204807
0.940664,0.244069,-0.235759
0.932950,0.242067,-0.266474
0.924296,0.239822,-0.296920
0.914712,0.237335,-0.327068
0.904207,0.234609,-0.356886
0.892792,0.231647,-0.386345
0.880477,0.228452,-0.415415
0.867276,0.225027,-0.444067
0.853202,0.221375,-0.472271
0.838268,0.217501,-0.500000
0.822491,0.213407,-0.527225
0.805885,0.209098,-0.553920
0.788468,0.204579,-0.580057
0.770257,0.199854,-0.605610
0.751270,0.194928,-0.630553
0.731527,0.189805,-0.654861
0.711047,0.184491,-0.678509
0.689851,0.178992,-0.701475
0.667961,0.173312,-0.723734
0.645398,0.167458,-0.745264
0.622185,0.161435,-0.766044
0.598346,0.155249,-0.786053
0.573904,0.148908,-0.805270
0.548885,0.142416,-0.823677
0.523313,0.135781,-0.841254
0.497213,0.129009,-0.857983
0.470613,0.122107,-0.873849
0.443540,0.115083,-0.888835
0.416019,0.107942,-0.902927
0.388080,0.100693,-0.916108
0.359750,0.093342,-0.928368
0.331058,0.085898,-0.939693
0.302032,0.078367,-0.950071
0.272703,0.070757,-0.959493
0.243098,0.063075,-0.967949
0.213249,0.055331,-0.975430
0.183185,0.047530,-0.981929
0.152937,0.039682,-0.987439
0.122535,0.031793,-0.991955
0.092009,0.023873,-0.995472
0.061391,0.015929,-0.997987
0.030711,0.007968,-0.999497
0.000000,0.000000,-1.000000
0.000000,0.000000,1.000000
0.030144,0.009900,0.999497
0.060257,0.019790,0.997987
0.090310,0.029661,0.995472
0.120272,0.039501,0.991955
0.150113,0.049302,0.987439
0.179802,0.059053,0.981929
0.209311,0.068744,0.975430
0.238608,0.078367,0.967949
0.267666,0.087910,0.959493
0.296454,0.097365,0.950071
0.324943,0.106722,0.939693
0.353106,0.115971,0.928368
0.380913,0.125104,0.916108
0.408336,0.134110,0.902927
0.435348,0.142982,0.888835
0.461921,0.151710,0.873849
0.488030,0.160285,0.857983
0.513647,0.168698,0.841254
0.538747,0.176942,0.823677
0.563305,0.185007,0.805270
0.587295,0.192886,0.786053
0.610694,0.200571,0.766044
0.633478,0.208054,0.745264
0.655624,0.215328,0.723734
0.677110,0.222384,0.701475
0.697914,0.229217,0.678509
0.718016,0.235819,0.654861
0.737394,0.242184,0.630553
0.756030,0.248304,0.605610
0.773905,0.254175,0.580057
0.791001,0.259790,0.553920
0.807300,0.265143,0.527225
0.822786,0.270229,0.500000
0.837443,0.275043,0.472271
0.851258,0.279580,0.444067
0.864215,0.283836,0.415415
0.876302,0.287805,0.386345
0.887507,0.291485,0.356886
0.897818,0.294872,0.327068
0.907225,0.297961,0.296920
0.915719,0.300751,0.266474
0.923290,0.303238,0.235759
0.929932,0.305419,0.204807
0.935637,0.307293,0.173648
0.940401,0.308857,0.142315
0.944217,0.310111,0.110838
0.947083,0.311052,0.079250
0.948995,0.311680,0.047582
0.949952,0.311994,0.015866
0.949952,0.311994,-0.015866
0.948995,0.311680,-0.047582
0.947083,0.311052,-0.079250
0.944217,0.310111,-0.110838
0.940401,0.308857,-0.142315
0.935637,0.307293,-0.173648
0.929932,0.305419,-0.204807
0.923290,0.303238,-0.235759
0.915719,0.300751,-0.266474
0.907225,0.297961,-0.296920
0.897818,0.294872,-0.327068
0.887507,0.291485,-0.356886
0.876302,0.287805,-0.386345
0.864215,0.283836,-0.415415
0.851258,0.279580,-0.444067
0.837443,0.275043,-0.472271
0.822786,0.270229,-0.500000
0.807300,0.265143,-0.527225
0.791001,0.259790,-0.553920
0.773905,0.254175,-0.580057
0.756030,0.248304,-0.605610
0.737394,0.242184,-0.630553
0.718016,0.235819,-0.654861
0.697914,0.229217,-0.678509
0.677110,0.222384,-0.701475
0.655624,0.215328,-0.723734
0.633478,0.208054,-0.745264
0.610694,0.200571,-0.766044
0.587295,0.192886,-0.786053
0.563305,0.185007,-0.805270
0.538747,0.176942,-0.823677
0.513647,0.168698,-0.841254
0.488030,0.160285,-0.857983
0.461921,0.151710,-0.873849
0.435348,0.142982,-0.888835
0.408336,0.134110,-0.902927
0.380913,0.125104,-0.916108
0.353106,0.115971,-0.928368
0.324943,0.106722,-0.939693
0.296454,0.097365,-0.950071
0.267666,0.087910,-0.959493
0.238608,0.078367,-0.967949
0.209311,0.068744,-0.975430
0.179802,0.059053,-0.981929
0.150113,0.049302,-0.987439
0.120272,0.039501,-0.991955
0.090310,0.029661,-0.995472
0.060257,0.019790,-0.997987
0.030144,0.009900,-0.999497
0.000000,0.000000,-1.000000
0.000000,0.000000,1.000000
0.029455,0.011792,0.999497
0.058881,0.023572,0.997987
0.088247,0.035329,0.995472
0.117524,0.047050,0.991955
0.146683,0.058723,0.987439
0.175695,0.070338,0.981929
0.204529,0.081881,0.975430
0.233158,0.093342,0.967949
0.261551,0.104709,0.959493
0.289682,0.115971,0.950071
0.317521,0.127116,0.939693
0.345040,0.138133,0.928368
0.372211,0.149011,0.916108
0.399008,0.159739,0.902927
0.425403,0.170306,0.888835
0.451369,0.180701,0.873849
0.476882,0.190915,0.857983
0.501914,0.200936,0.841254
0.526440,0.210755,0.823677
0.550437,0.220362,0.805270
0.573879,0.229746,0.786053
0.596743,0.238900,0.766044
0.619007,0.247813,0.745264
0.640647,0.256476,0.723734
0.661642,0.264882,0.701475
0.681971,0.273020,0.678509
0.701614,0.280884,0.654861
0.720549,0.288465,0.630553
0.738760,0.295755,0.605610
0.756226,0.302747,0.580057
0.772931,0.309435,0.553920
0.788858,0.315811,0.527225
0.803990,0.321869,0.500000
0.818313,0.327603,0.472271
0.831812,0.333007,0.444067
0.844473,0.338076,0.415415
0.856284,0.342804,0.386345
0.867233,0.347188,0.356886
0.877308,0.351221,0.327068
0.886501,0.354901,0.296920
0.894800,0.358224,0.266474
0.902199,0.361186,0.235759
0.908689,0.363784,0.204807
0.914264,0.366016,0.173648
0.918918,0.367879,0.142315
0.922648,0.369372,0.110838
0.925448,0.370493,0.079250
0.927316,0.371241,0.047582
0.928251,0.371616,0.015866
0.928251,0.371616,-0.015866
0.927316,0.371241,-0.047582
0.925448,0.370493,-0.079250
0.922648,0.369372,-0.110838
0.918918,0.367879,-0.142315
0.914264,0.366016,-0.173648
0.908689,0.363784,-0.204807
0.902199,0.361186,-0.235759
0.894800,0.358224,-0.266474
0.886501,0.354901,-0.296920
0.877308,0.351221,-0.327068
0.867233,0.347188,-0.356886
0.856284,0.342804,-0.386345
0.844473,0.338076,-0.415415
0.831812,0.333007,-0.444067
0.818313,0.327603,-0.472271
0.803990,0.321869,-0.500000
0.788858,0.315811,-0.527225
0.772931,0.309435,-0.553920
0.756226,0.302747,-0.580057
0.738760,0.295755,-0.605610
0.720549,0.288465,-0.630553
0.701614,0.280884,-0.654861
0.681971,0.273020,-0.678509
0.661642,0.264882,-0.701475
0.640647,0.256476,-0.723734
0.619007,0.247813,-0.745264
0.596743,0.238900,-0.766044
0.573879,0.229746,-0.786053
0.550437,0.220362,-0.805270
0.526440,0.210755,-0.823677
0.501914,0.200936,-0.841254
0.476882,0.190915,-0.857983
0.451369,0.180701,-0.873849
0.425403,0.170306,-0.888835
0.399008,0.159739,-0.902927
0.372211,0.149011,-0.916108
0.345040,0.138133,-0.928368
0.317521,0.127116,-0.939693
0.289682,0.115971,-0.950071
0.261551,0.104709,-0.959493
0.233158,0.093342,-0.967949
0.204529,0.081881,-0.975430
0.175695,0.070338,-0.981929
0.146683,0.058723,-0.987439
0.117524,0.047050,-0.991955
0.088247,0.035329,-0.995472
0.058881,0.023572,-0.997987
0.029455,0.011792,-0.999497
0.000000,0.000000,-1.000000
0.000000,0.000000,1.000000
0.028648,0.013637,0.999497
0.057267,0.027259,0.997987
0.085829,0.040855,0.995472
0.114304,0.054409,0.991955
0.142664,0.067908,0.987439
0.170880,0.081339,0.981929
0.198924,0.094688,0.975430
0.226768,0.107942,0.967949
0.254384,0.121087,0.959493
0.281743,0.134110,0.950071
0.308819,0.146999,0.939693
0.335584,0.159739,0.928368
0.362011,0.172318,0.916108
0.388073,0.184724,0.902927
0.413745,0.196943,0.888835
0.439000,0.208965,0.873849
0.463813,0.220776,0.857983
0.488159,0.232365,0.841254
0.512013,0.243719,0.823677
0.535352,0.254829,0.805270
0.558152,0.265682,0.786053
0.580390,0.276267,0.766044
0.602043,0.286574,0.745264
0.623091,0.296592,0.723734
0.643510,0.306312,0.701475
0.663282,0.315724,0.678509
0.682386,0.324817,0.654861
0.700803,0.333584,0.630553
0.718514,0.342014,0.605610
0.735502,0.350101,0.580057
0.751749,0.357834,0.553920
0.767240,0.365208,0.527225
0.781957,0.372213,0.500000
0.795888,0.378844,0.472271
0.809017,0.385094,0.444067
0.821331,0.390955,0.415415
0.832818,0.396423,0.386345
0.843467,0.401492,0.356886
0.853266,0.406157,0.327068
0.862207,0.410412,0.296920
0.870279,0.414254,0.266474
0.877474,0.417680,0.235759
0.883787,0.420684,0.204807
0.889209,0.423265,0.173648
0.893736,0.425420,0.142315
0.897363,0.427147,0.110838
0.900087,0.428443,0.079250
0.901904,0.429308,0.047582
0.902813,0.429741,0.015866
0.902813,0.429741,-0.015866
0.901904,0.429308,-0.047582
0.900087,0.428443,-0.079250
0.897363,0.427147,-0.110838
0.893736,0.425420,-0.142315
0.889209,0.423265,-0.173648
0.883787,0.420684,-0.204807
0.877474,0.417680,-0.235759
0.870279,0.414254,-0.266474
0.862207,0.410412,-0.296920
0.853266,0.406157,-0.327068
0.843467,0.401492,-0.356886
0.832818,0.396423,-0.386345
0.821331,0.390955,-0.415415
0.809017,0.385094,-0.444067
0.795888,0.378844,-0.472271
0.781957,0.372213,-0.500000
0.767240,0.365208,-0.527225
0.751749,0.357834,-0.553920
0.735502,0.350101,-0.580057
0.718514,0.342014,-0.605610
0.700803,0.333584,-0.630553
0.682386,0.324817,-0.654861
0.663282,0.315724,-0.678509
0.643510,0.306312,-0.701475
0.623091,0.296592,-0.723734
0.602043,0.286574,-0.745264
0.580390,0.276267,-0.766044
0.558152,0.265682,-0.786053
0.535352,0.254829,-0.805270
0.512013,0.243719,-0.823677
0.488159,0.232365,-0.841254
0.463813,0.220776,-0.857983
0.439000,0.208965,-0.873849
0.413745,0.196943,-0.888835
0.388073,0.184724,-0.902927
0.362011,0.172318,-0.916108
0.335584,0.159739,-0.928368
0.308819,0.146999,-0.939693
0.281743,0.134110,-0.950071
0.254384,0.121087,-0.959493
0.226768,0.107942,-0.967949
0.198924,0.094688,-0.975430
0.170880,0.081339,-0.981929
0.142664,0.067908,-0.987439
0.114304,0.054409,-0.991955
0.085829,0.040855,-0.995472
0.057267,0.027259,-0.997987
0.028648,0.013637,-0.999497
0.000000,0.000000,-1.000000
0.000000,0.000000,1.000000
0.027725,0.015426,0.999497
0.055423,0.030837,0.997987
0.083065,0.046216,0.995472
0.110623,0.061549,0.991955
0.138069,0.076820,0.987439
0.165377,0.092013,0.981929
0.192518,0.107114,0.975430
0.219466,0.122107,0.967949
0.246192,0.136977,0.959493
0.272670,0.151710,0.950071
0.298874,0.166289,0.939693
0.324777,0.180701,0.928368
0.350353,0.194931,0.916108
0.375576,0.208965,0.902927
0.400421,0.222788,0.888835
0.424863,0.236387,0.873849
0.448877,0.249748,0.857983
0.472439,0.262858,0.841254
0.495525,0.275703,0.823677
0.518112,0.288270,0.805270
0.540178,0.300547,0.786053
0.561700,0.312521,0.766044
0.582656,0.324181,0.745264
0.603025,0.335514,0.723734
0.622787,0.346510,0.701475
0.641923,0.357156,0.678509
0.660411,0.367443,0.654861
0.678235,0.377360,0.630553
0.695376,0.386897,0.605610
0.711817,0.396044,0.580057
0.727541,0.404793,0.553920
0.742532,0.413134,0.527225
0.756776,0.421059,0.500000
0.770257,0.428560,0.472271
0.782964,0.435629,0.444067
0.794881,0.442260,0.415415
0.805999,0.448446,0.386345
0.816305,0.454180,0.356886
0.825788,0.459456,0.327068
0.834441,0.464270,0.296920
0.842253,0.468617,0.266474
0.849217,0.472492,0.235759
0.855326,0.475891,0.204807
0.860574,0.478810,0.173648
0.864955,0.481248,0.142315
0.868465,0.483201,0.110838
0.871101,0.484668,0.079250
0.872860,0.485646,0.047582
0.873739,0.486136,0.015866
0.873739,0.486136,-0.015866
0.872860,0.485646,-0.047582
0.871101,0.484668,-0.079250
0.868465,0.483201,-0.110838
0.864955,0.481248,-0.142315
0.860574,0.478810,-0.173648
0.855326,0.475891,-0.204807
0.849217,0.472492,-0.235759
0.842253,0.468617,-0.266474
0.834441,0.464270,-0.296920
0.825788,0.459456,-0.327068
0.816305,0.454180,-0.356886
0.805999,0.448446,-0.386345
0.794881,0.442260,-0.415415
0.782964,0.435629,-0.444067
0.770257,0.428560,-0.472271
0.756776,0.421059,-0.500000
0.742532,0.413134,-0.527225
0.727541,0.404793,-0.553920
0.711817,0.396044,-0.580057
0.695376,0.386897,-0.605610
0.678235,0.377360,-0.630553
0.660411,0.367443,-0.654861
0.641923,0.357156,-0.678509
0.622787,0.346510,-0.701475
0.603025,0.335514,-0.723734
0.582656,0.324181,-0.745264
0.561700,0.312521,-0.766044
0.540178,0.300547,-0.786053
0.518112,0.288270,-0.805270
0.495525,0.275703,-0.823677
0.472439,0.262858,-0.841254
0.448877,0.249748,-0.857983
0.424863,0.236387,-0.873849
0.400421,0.222788,-0.888835
0.375576,0.208965,-0.902927
0.350353,0.194931,-0.916108
0.324777,0.180701,-0.928368
0.298874,0.166289,-0.939693
0.272670,0.151710,-0.950071
0.246192,0.136977,-0.959493
0.219466,0.122107,-0.967949
0.192518,0.107114,-0.975430
0.165377,0.092013,-0.981929
0.138069,0.076820,-0.987439
0.110623,0.061549,-0.991955
0.083065,0.046216,-0.995472
0.055423,0.030837,-0.997987
0.027725,0.015426,-0.999497
0.000000,0.000000,-1.000000
0.000000,0.000000,1.000000
0.026691,0.017153,0.999497
0.053356,0.034290,0.997987
